message_id,date,sender,text,views,threat_level
msg_-1001474058642_481543,2026-07-23T08:51:57+00:00,6247006045,Result?,10,LOW
msg_-1001474058642_481542,2026-07-23T08:49:34+00:00,7811752003,No news.,10,LOW
msg_-1001474058642_481541,2026-07-23T08:43:23+00:00,5914393037,Lag to nahi raha,10,LOW
msg_-1001474058642_481539,2026-07-23T08:33:48+00:00,7811752003,Almost yes.,10,LOW
msg_-1001474058642_481538,2026-07-23T08:32:59+00:00,6485404976,Te2019 result? Today ?,10,LOW
msg_-1001474058642_481537,2026-07-23T08:32:34+00:00,5418498859,Result te,10,LOW
msg_-1001474058642_481536,2026-07-23T08:32:26+00:00,5418498859,Ajj pn nhi lagt,10,LOW
msg_-1001474058642_481535,2026-07-23T08:30:41+00:00,6607751818,Haa,10,LOW
msg_-1001474058642_481534,2026-07-23T08:26:59+00:00,1838849504,Carry on aata band zhale ahe ka?,10,LOW
msg_-1001474058642_481533,2026-07-23T08:18:16+00:00,1923594703,Nahi bhai tum bhi mt batana,10,LOW
msg_-1001474058642_481532,2026-07-23T08:12:48+00:00,6607751818,Ha bhai kisi ko maat bata yeh scheme,10,LOW
msg_-1001474058642_481530,2026-07-23T08:08:31+00:00,1923594703,I mean in 8th sem we will be getting combined results,10,LOW
msg_-1001474058642_481528,2026-07-23T08:06:19+00:00,1923594703,Next sem bro,10,LOW
msg_-1001474058642_481526,2026-07-23T07:35:41+00:00,1897493892,Se aids Branch 2024 pattern notes,10,LOW
msg_-1001474058642_481518,2026-07-23T05:57:27+00:00,8280600858,Nope. I have been trying since the day result was out,10,LOW
msg_-1001474058642_481516,2026-07-23T05:38:41+00:00,1423926395,TE result date?,10,LOW
msg_-1001474058642_481515,2026-07-23T05:36:13+00:00,609517172,User [Anonymous](tg://user?id=7936005485) has 1/3 warnings; be careful! **Reason:** Check Rules If you don't want to Get Ban,10,LOW
msg_-1001474058642_481511,2026-07-23T05:12:31+00:00,6049089091,FE 2019 ka result kab hai ?,10,LOW
msg_-1001474058642_481510,2026-07-23T05:05:38+00:00,8161060646,You have fail 🤣🤣,10,LOW
msg_-1001474058642_481509,2026-07-23T05:03:48+00:00,8533926932,yes but results not showing,10,LOW
msg_-1001474058642_481508,2026-07-23T05:03:25+00:00,6399915753,Fe 2019 result date?,10,LOW
msg_-1001474058642_481507,2026-07-23T05:02:34+00:00,5191012033,It's already out,10,LOW
msg_-1001474058642_481505,2026-07-23T04:59:17+00:00,1350643814,Aaj result aane ki possibility h TE 2019?,10,LOW
msg_-1001474058642_481501,2026-07-23T03:39:38+00:00,8533926932,result not in laser copy,10,LOW
msg_-1001474058642_481500,2026-07-23T03:38:53+00:00,8533926932,"Same here, what is the problem?  any idea",10,LOW
msg_-1001474058642_481499,2026-07-23T03:37:38+00:00,8533926932,BE 2019 result not showing till date Why????   any idea,10,LOW
msg_-1001474058642_481498,2026-07-23T03:34:19+00:00,6610605183,𝙎𝙀 2024 𝙥𝙖𝙩𝙩𝙚𝙧𝙣 𝙗𝙧𝙤,10,LOW
msg_-1001474058642_481497,2026-07-23T02:53:49+00:00,1875043602,Te2019 result? Today ?,10,LOW
msg_-1001474058642_481496,2026-07-23T02:53:41+00:00,1875043602,Te2019 result? Today ?,10,LOW
msg_-1001474058642_481494,2026-07-23T02:24:38+00:00,1350643814,Bhai aaj aayega result TE ka?,10,LOW
msg_-1001474058642_481474,2026-07-22T18:29:51+00:00,7811752003,ok,10,LOW
msg_-1001474058642_481473,2026-07-22T18:29:27+00:00,7734576051,Everything is fake,10,LOW
msg_-1001474058642_481471,2026-07-22T18:29:14+00:00,7811752003,then when?,10,LOW
msg_-1001474058642_481470,2026-07-22T18:29:03+00:00,7811752003,?,10,LOW
msg_-1001474058642_481469,2026-07-22T18:28:41+00:00,7734576051,Please don't give updates,10,LOW
msg_-1001474058642_481466,2026-07-22T18:07:23+00:00,7811752003,FIRST YEAR ENGINEERING((2025 Pattern (NEP 2020))) Winter Session 2025 also not deleted!,10,LOW
msg_-1001474058642_481465,2026-07-22T18:07:06+00:00,7811752003,FIRST YEAR ENGINEERING((2024 Pattern (NEP 2020))) Winter Session 2025 not deleted!,10,LOW
msg_-1001474058642_481463,2026-07-22T17:52:22+00:00,7555685418,pyq,10,LOW
msg_-1001474058642_481462,2026-07-22T17:43:41+00:00,6624601591,Final year topic,10,LOW
msg_-1001474058642_481461,2026-07-22T17:43:18+00:00,6624601591,Final year topic ahe ka kona kade,10,LOW
msg_-1001474058642_481460,2026-07-22T17:35:03+00:00,7811752003,Maybe this week or soon (Tomorrow).,10,LOW
msg_-1001474058642_481458,2026-07-22T17:31:21+00:00,5914393037,Tumhare sources ke hisab se kab ayega bhai,10,LOW
msg_-1001474058642_481453,2026-07-22T17:26:28+00:00,1807308018,Yes,10,LOW
msg_-1001474058642_481451,2026-07-22T17:03:48+00:00,5418498859,???,10,LOW
msg_-1001474058642_481445,2026-07-22T16:20:20+00:00,1435510949,Does anyone have Second year sppu 2024 pattern de and ec unit 1 notes,10,LOW
msg_-1001474058642_481444,2026-07-22T16:06:43+00:00,8161060646,😭,10,LOW
msg_-1001474058642_481443,2026-07-22T15:29:48+00:00,6742319202,Eh Don't speak wrong info Nearly got a heatatt....,10,LOW
msg_-1001474058642_481442,2026-07-22T14:59:34+00:00,1961176873,?,10,LOW
msg_-1001474058642_481433,2026-07-22T14:39:54+00:00,8609668501,Idgaf nigga🤘,10,LOW
msg_-1001474058642_481432,2026-07-22T14:35:56+00:00,1361562765,🤣🤣,10,LOW
msg_-1001474058642_481430,2026-07-22T14:09:28+00:00,5088981676,Teri ma ka 9 mahine bad ka result declared ho gaya kya,10,LOW
msg_-1001474058642_481429,2026-07-22T14:06:57+00:00,6197323811,T.E Result Declared,10,LOW
msg_-1001474058642_481428,2026-07-22T13:47:29+00:00,8737377238,IDFC       ~ regards SPPU,10,LOW
msg_-1001474058642_481426,2026-07-22T13:04:13+00:00,8609668501,Stfu,10,LOW
msg_-1001474058642_481425,2026-07-22T12:38:34+00:00,8535307733,👍🏽👍🏽,10,LOW
msg_-1001474058642_481424,2026-07-22T12:37:31+00:00,1148773884,Bol bhai,10,LOW
msg_-1001474058642_481423,2026-07-22T12:15:14+00:00,1148773884,Chill bro kaltak aajayega result,10,LOW
msg_-1001474058642_481422,2026-07-22T12:13:55+00:00,7811752003,Other groups.,10,LOW
msg_-1001474058642_481420,2026-07-22T12:10:48+00:00,8535307733,What is ur source? Who told u this btw,10,LOW
msg_-1001474058642_481415,2026-07-22T10:14:59+00:00,5519333989,ceo lmao,10,LOW
msg_-1001474058642_481414,2026-07-22T09:58:56+00:00,1350643814,😂,10,LOW
msg_-1001474058642_481413,2026-07-22T09:58:40+00:00,1350643814,BJP follower h bhai 😂😂,10,LOW
msg_-1001474058642_481412,2026-07-22T09:57:17+00:00,7811752003,🤣😂,10,LOW
msg_-1001474058642_481411,2026-07-22T09:54:33+00:00,8737377238,You are failed          ~ SPPU,10,LOW
msg_-1001474058642_481410,2026-07-22T09:54:10+00:00,8737377238,You are failed          ~ SPPU,10,LOW
msg_-1001474058642_481409,2026-07-22T09:46:15+00:00,1350643814,😂😂😂😂😂😂,10,LOW
msg_-1001474058642_481408,2026-07-22T09:45:30+00:00,1350643814,😂😂😂,10,LOW
msg_-1001474058642_481407,2026-07-22T09:45:28+00:00,1350643814,Bhai check kar de,10,LOW
msg_-1001474058642_481406,2026-07-22T09:44:24+00:00,7811752003,Not declared.,10,LOW
msg_-1001474058642_481405,2026-07-22T09:44:24+00:00,1350643814,Bhai 😂😂,10,LOW
msg_-1001474058642_481404,2026-07-22T09:44:23+00:00,7811752003,Not declared.,10,LOW
msg_-1001474058642_481403,2026-07-22T09:44:21+00:00,7811752003,Not declared.,10,LOW
msg_-1001474058642_481402,2026-07-22T09:44:20+00:00,7811752003,Not declared.,10,LOW
msg_-1001474058642_481401,2026-07-22T09:44:18+00:00,7811752003,Not declared.,10,LOW
msg_-1001474058642_481400,2026-07-22T09:44:14+00:00,7811752003,Not declared.,10,LOW
msg_-1001474058642_481399,2026-07-22T09:44:09+00:00,7811752003,Not declared.,10,LOW
msg_-1001474058642_481389,2026-07-22T09:04:04+00:00,5914393037,Editing me E ke baad wala dot reh gya,10,LOW
msg_-1001474058642_481388,2026-07-22T09:03:17+00:00,5846316318,Notes of computer vision??,10,LOW
msg_-1001474058642_481387,2026-07-22T09:03:16+00:00,5846316318,Notes of computer vision please,10,LOW
msg_-1001474058642_481386,2026-07-22T09:01:02+00:00,8609668501,Fake,10,LOW
msg_-1001474058642_481382,2026-07-22T08:54:07+00:00,7811752003,OLD RESULT IS NOT DELETED! SO WAIT FOR SOME TIME.,10,LOW
msg_-1001474058642_481381,2026-07-22T08:43:27+00:00,7811752003,DONT GIVE FALSE INFO! BECAUSE THERE IS NO RESULT DECLARED!,10,LOW
msg_-1001474058642_481380,2026-07-22T08:42:39+00:00,1618089695,Really?,10,LOW
msg_-1001474058642_481378,2026-07-22T08:41:00+00:00,8609668501,I have early access,10,LOW
msg_-1001474058642_481376,2026-07-22T08:40:35+00:00,5914393037,"Delete hone se pehle hi aagaya , bdahiya hai bhai",10,LOW
msg_-1001474058642_481375,2026-07-22T08:39:50+00:00,6224402022,i cheacked few minutes ago,10,LOW
msg_-1001474058642_481374,2026-07-22T08:39:14+00:00,6224402022,Not yet,10,LOW
msg_-1001474058642_481373,2026-07-22T08:39:10+00:00,5404755675,link?,10,LOW
msg_-1001474058642_481371,2026-07-22T08:38:54+00:00,8609668501,Go check,10,LOW
msg_-1001474058642_481370,2026-07-22T08:38:43+00:00,5404755675,really,10,LOW
msg_-1001474058642_481369,2026-07-22T08:38:24+00:00,8609668501,Result declared T.E,10,LOW
msg_-1001474058642_481368,2026-07-22T08:38:17+00:00,8609668501,Result declared T.E,10,LOW
msg_-1001474058642_481367,2026-07-22T08:38:13+00:00,8609668501,Result declared T.E,10,LOW
msg_-1001474058642_481366,2026-07-22T08:38:09+00:00,8609668501,Result declared T.E,10,LOW
msg_-1001474058642_481365,2026-07-22T08:38:03+00:00,8609668501,Result declared T.E,10,LOW
msg_-1001474058642_481364,2026-07-22T08:37:49+00:00,8609668501,Result declared T.E,10,LOW
msg_-1001474058642_481363,2026-07-22T08:37:41+00:00,8609668501,Result declared T.E,10,LOW
msg_-1001474058642_481362,2026-07-22T08:37:36+00:00,8609668501,Result declared T.E,10,LOW
msg_-1001474058642_481361,2026-07-22T08:37:29+00:00,8609668501,Result declared T.E,10,LOW
msg_-1001474058642_481360,2026-07-22T08:31:25+00:00,1523458725,3 year,10,LOW
msg_-1001474058642_481359,2026-07-22T08:31:25+00:00,1523458725,Guys rechecking che results kadhi lagnar ahe any idea? Nov/Dec,10,LOW
msg_-1001474058642_481358,2026-07-22T08:18:27+00:00,5519333989,🙂,10,LOW
msg_-1001474058642_481357,2026-07-22T08:17:49+00:00,7811752003,There were many groups i have joined so cannot find it now.,10,LOW
msg_-1001474058642_481356,2026-07-22T08:17:13+00:00,5519333989,which is?,10,LOW
msg_-1001474058642_481355,2026-07-22T08:15:02+00:00,7811752003,from other groups,10,LOW
msg_-1001474058642_481354,2026-07-22T08:14:47+00:00,5519333989,from where did you get this update,10,LOW
msg_-1001474058642_481353,2026-07-22T07:56:33+00:00,6607751818,to update new one,10,LOW
msg_-1001474058642_481352,2026-07-22T07:56:25+00:00,6607751818,**it takes 2-3 hours**,10,LOW
msg_-1001474058642_481349,2026-07-22T06:25:47+00:00,1746791777,FE 2019 ?,10,LOW
msg_-1001474058642_481348,2026-07-22T06:11:33+00:00,7811752003,2024 or 2025 PATTERN?,10,LOW
msg_-1001474058642_481345,2026-07-22T06:05:34+00:00,5914393037,It was deleted yesterday only,10,LOW
msg_-1001474058642_481344,2026-07-22T06:03:48+00:00,7811752003,"You're right, but this is the thing which happens.",10,LOW
msg_-1001474058642_481343,2026-07-22T05:59:24+00:00,7549537388,To aj konsa result lagega?,10,LOW
msg_-1001474058642_481342,2026-07-22T05:59:08+00:00,2122471960,"Because of this delay, many opportunities of Internship are missed because companies and some external institutions demand for marksheets",10,LOW
msg_-1001474058642_481341,2026-07-22T05:57:10+00:00,6729791600,F.E 2024 old result deleted!!,10,LOW
msg_-1001474058642_481340,2026-07-22T05:57:03+00:00,6729791600,F.E 2024 old result deleted!!,10,LOW
msg_-1001474058642_481339,2026-07-22T05:56:54+00:00,6729791600,F.E 2024 old result deleted!!,10,LOW
msg_-1001474058642_481338,2026-07-22T05:56:47+00:00,6729791600,F.E 2024 old result deleted!!,10,LOW
msg_-1001474058642_481337,2026-07-22T05:56:37+00:00,6729791600,F.E 2024 old result deleted!!,10,LOW
msg_-1001474058642_481336,2026-07-22T05:56:25+00:00,6729791600,F.E 2024 old result deleted!!,10,LOW
msg_-1001474058642_481334,2026-07-22T05:46:33+00:00,1148773884,Maybe,10,LOW
msg_-1001474058642_481333,2026-07-22T05:46:09+00:00,5696887110,It will get deleted . Although it doesnt take much time to delete old and post new RESULT,10,LOW
msg_-1001474058642_481332,2026-07-22T05:45:26+00:00,1350643814,FE 2019 pattern*,10,LOW
msg_-1001474058642_481331,2026-07-22T05:42:16+00:00,1148773884,About te not sure for today because old result is still on site,10,LOW
msg_-1001474058642_481330,2026-07-22T05:39:39+00:00,5696887110,I think  T.E 2019 and F.E 2024 both wil be declared today only. Remember SPPU has done this in past,10,LOW
msg_-1001474058642_481329,2026-07-22T05:34:56+00:00,7811752003,It was on the other group so.,10,LOW
msg_-1001474058642_481328,2026-07-22T05:33:06+00:00,6611542867,Who told you ?,10,LOW
msg_-1001474058642_481327,2026-07-22T05:32:11+00:00,7811752003,Maybe 2024,10,LOW
msg_-1001474058642_481326,2026-07-22T05:26:07+00:00,1746791777,FE 2019 ?,10,LOW
msg_-1001474058642_481325,2026-07-22T05:13:31+00:00,7811752003,"The T.E. results will not be announced today; instead, the F.E. results will be declared. The results are expected to be announced tentatively tomorrow, though they will be finalized within this week. The university will separately announce the carry on results, as this change has occurred unexpectedly.",10,LOW
msg_-1001474058642_481323,2026-07-22T05:13:21+00:00,7811752003,"The T.E. results will not be announced today; instead, the F.E. results will be declared. The results are expected to be announced tentatively tomorrow, though they will be finalized within this week. The university will separately announce the carry on results, as this change has occurred unexpectedly.",10,LOW
msg_-1001474058642_481322,2026-07-22T05:13:16+00:00,7811752003,"The T.E. results will not be announced today; instead, the F.E. results will be declared. The results are expected to be announced tentatively tomorrow, though they will be finalized within this week. The university will separately announce the carry on results, as this change has occurred unexpectedly.",10,LOW
msg_-1001474058642_481321,2026-07-22T05:13:12+00:00,7811752003,"The T.E. results will not be announced today; instead, the F.E. results will be declared. The results are expected to be announced tentatively tomorrow, though they will be finalized within this week. The university will separately announce the carry on results, as this change has occurred unexpectedly.",10,LOW
msg_-1001474058642_481320,2026-07-22T05:13:09+00:00,7811752003,"The T.E. results will not be announced today; instead, the F.E. results will be declared. The results are expected to be announced tentatively tomorrow, though they will be finalized within this week. The university will separately announce the carry on results, as this change has occurred unexpectedly.",10,LOW
msg_-1001474058642_481319,2026-07-22T05:13:03+00:00,7811752003,"The T.E. results will not be announced today; instead, the F.E. results will be declared. The results are expected to be announced tentatively tomorrow, though they will be finalized within this week. The university will separately announce the carry on results, as this change has occurred unexpectedly.",10,LOW
msg_-1001474058642_481318,2026-07-22T05:12:59+00:00,7811752003,"The T.E. results will not be announced today; instead, the F.E. results will be declared. The results are expected to be announced tentatively tomorrow, though they will be finalized within this week. The university will separately announce the carry on results, as this change has occurred unexpectedly.",10,LOW
msg_-1001474058642_481317,2026-07-22T05:12:54+00:00,7811752003,"The T.E. results will not be announced today; instead, the F.E. results will be declared. The results are expected to be announced tentatively tomorrow, though they will be finalized within this week. The university will separately announce the carry on results, as this change has occurred unexpectedly.",10,LOW
msg_-1001474058642_481316,2026-07-22T05:12:01+00:00,7811752003,"The T.E. results will not be announced today; instead, the F.E. results will be declared. The results are expected to be announced tentatively tomorrow, though they will be finalized within this week. The university will separately announce the carry on results, as this change has occurred unexpectedly.",10,LOW
msg_-1001474058642_481315,2026-07-22T04:55:34+00:00,1148773884,Because old result is still on site,10,LOW
msg_-1001474058642_481314,2026-07-22T04:55:13+00:00,1148773884,Maybe tomorrow,10,LOW
msg_-1001474058642_481313,2026-07-22T04:53:53+00:00,5676242624,SE 2019 result date ?,10,LOW
msg_-1001474058642_481312,2026-07-22T04:48:28+00:00,1875043602,Te2019 result? Today ?,10,LOW
msg_-1001474058642_481311,2026-07-22T04:48:18+00:00,1875043602,Te2019 result? Today ?,10,LOW
msg_-1001474058642_481309,2026-07-22T04:25:18+00:00,1943620481,Dc micro insem,10,LOW
msg_-1001474058642_481307,2026-07-22T04:15:33+00:00,6690882730,Konse college se ho,10,LOW
msg_-1001474058642_481306,2026-07-22T04:09:03+00:00,6247006045,Result today ?,10,LOW
msg_-1001474058642_481305,2026-07-22T04:01:55+00:00,7844602580,Koi b tech it se to dmme,10,LOW
msg_-1001474058642_481235,2026-07-21T18:17:03+00:00,1402726595,"Meet your clg examination section , they have lesser copy of your result",10,LOW
msg_-1001474058642_481198,2026-07-21T17:24:33+00:00,7811752003,Yes probably or this week for sure!,10,LOW
msg_-1001474058642_481117,2026-07-21T16:19:36+00:00,6383037925,"SE 2024 pattern results will be declared around 3 aug to 7 aug   ⚠️ All the above dates are tentative, and the results may be delayed or advanced by 2–4 days.",10,LOW
msg_-1001474058642_481050,2026-07-21T15:25:56+00:00,5744293864,Second year AI question paper 2024 pattern,10,LOW
msg_-1001474058642_481017,2026-07-21T14:17:30+00:00,6485404976,"DAA, STQA, OOMD, ML, BT softcopy technical publications?",10,LOW
msg_-1001474058642_481013,2026-07-21T14:04:04+00:00,8161060646,2036,10,LOW
msg_-1001474058642_481012,2026-07-21T14:03:46+00:00,6922704974,Kadhi,10,LOW
msg_-1001474058642_481010,2026-07-21T14:03:03+00:00,8161060646,2036,10,LOW
msg_-1001474058642_481009,2026-07-21T14:00:48+00:00,6922704974,Se cha kadhi yeil mg result,10,LOW
msg_-1001474058642_481007,2026-07-21T13:58:56+00:00,7615818834,Anyone who can tell about govt jobs,10,LOW
msg_-1001474058642_481003,2026-07-21T13:50:44+00:00,5161291498,Link delete zali Nahi ahe,10,LOW
msg_-1001474058642_481002,2026-07-21T13:47:06+00:00,5482585649,Carry on ke student ka result kab ayegaa,10,LOW
msg_-1001474058642_481001,2026-07-21T13:44:41+00:00,1875043602,Te2019 result? Tommrow ?,10,LOW
msg_-1001474058642_481000,2026-07-21T13:44:27+00:00,1875043602,Te2019 result? Tommrow ?,10,LOW
msg_-1001474058642_480999,2026-07-21T13:42:52+00:00,8246938049,Hii,10,LOW
msg_-1001474058642_480982,2026-07-21T12:12:29+00:00,8983179343,hi,10,LOW
msg_-1001474058642_480970,2026-07-21T11:37:28+00:00,7762136470,Are you sure  ?,10,LOW
msg_-1001474058642_480964,2026-07-21T11:15:23+00:00,6383037925,TE results will declare soon  Tentative dates: 21/07/2026 to 25/07/2026,10,LOW
msg_-1001474058642_480908,2026-07-21T06:33:11+00:00,5914393037,It’s already fixed and displayed,10,LOW
msg_-1001474058642_480907,2026-07-21T06:14:16+00:00,8280600858,What about BE 2019 pattern results? I can't see it even after filling correct details,10,LOW
msg_-1001474058642_480906,2026-07-21T06:06:15+00:00,7811752003,I think you need to ask your college exam co-ordinator,10,LOW
msg_-1001474058642_480905,2026-07-21T06:05:39+00:00,6607751818,Can you give me the list of seat numbers 🙂,10,LOW
msg_-1001474058642_480903,2026-07-21T04:49:02+00:00,7811752003,Tomorrow is probably T.E. result so be ready with your hall tickets (if you have it properly) for the result. If you don't know then ask your own exam friends their seat number to **estimate** your seat number.,10,LOW
msg_-1001474058642_480901,2026-07-21T04:05:05+00:00,8173009386,Anyone have CWH data analysist course,10,LOW
msg_-1001474058642_480886,2026-07-20T17:05:53+00:00,7811752003,T. E. INSEM EXAMINATION (2019 PATTERN) Summer Session-2026 (APRILMAY-2026) For carry on students only.,10,LOW
msg_-1001474058642_480884,2026-07-20T16:58:38+00:00,1281270120,Can anyone help ?,10,LOW
msg_-1001474058642_480883,2026-07-20T16:58:14+00:00,1281270120,"Sem 7 Insem notes, micro  MIOT & Deep learning",10,LOW
msg_-1001474058642_480881,2026-07-20T16:13:43+00:00,6855192631,second year,10,LOW
msg_-1001474058642_480880,2026-07-20T16:13:23+00:00,6855192631,aiml sppu quetion paper 2024 pattern send kara,10,LOW
msg_-1001474058642_480879,2026-07-20T16:12:12+00:00,6855192631,hellow,10,LOW
msg_-1001474058642_480878,2026-07-20T16:07:18+00:00,5550565633,Ahe,10,LOW
msg_-1001474058642_480876,2026-07-20T15:50:42+00:00,7811752003,this is high probability,10,LOW
msg_-1001474058642_480875,2026-07-20T15:50:33+00:00,7811752003,TE 2019 pattern will release at 22,10,LOW
msg_-1001474058642_480874,2026-07-20T15:50:27+00:00,7811752003,so FE SE TE 2019 pattern will be released soon,10,LOW
msg_-1001474058642_480873,2026-07-20T15:50:11+00:00,7811752003,just now got to know that sppu has released ME 2017 pattern results,10,LOW
msg_-1001474058642_480868,2026-07-20T14:47:12+00:00,6690882730,Hi,10,LOW
msg_-1001474058642_480866,2026-07-20T13:53:29+00:00,2065274634,22,10,LOW
msg_-1001474058642_480860,2026-07-20T10:50:04+00:00,6719818368,Is TE 2019 pattern result tomorrow?,10,LOW
msg_-1001474058642_480853,2026-07-20T09:18:49+00:00,5519333989,if anyone needs replit hit me up,10,LOW
msg_-1001474058642_480846,2026-07-20T07:20:05+00:00,547935395,Aee previous papers pdf pls,10,LOW
msg_-1001474058642_480844,2026-07-20T07:18:44+00:00,547935395,Previous papers pdf,10,LOW
msg_-1001474058642_480843,2026-07-20T07:18:32+00:00,547935395,Aee,10,LOW
msg_-1001474058642_480842,2026-07-20T06:47:06+00:00,5777495136,Required minimum 4 month experience Civil Engineering / Supervisor 🏗️  WORK: For RCC contractor   Salary: Based On Interview   Location📍:  Warje Atul Nagar  Contact: 7773914311  Salary :20k -  40k,10,LOW
msg_-1001474058642_480841,2026-07-20T06:45:44+00:00,5914393037,Kuch nahi keh sakte is univ ka,10,LOW
msg_-1001474058642_480840,2026-07-20T06:29:55+00:00,1350643814,No idea,10,LOW
msg_-1001474058642_480839,2026-07-20T06:21:43+00:00,1875043602,Te2019 result? Today?,10,LOW
msg_-1001474058642_480838,2026-07-20T05:52:46+00:00,7554362938,CNS ke practical ya case studies h kisi paas to please share kardo 🙂,10,LOW
msg_-1001474058642_480837,2026-07-20T05:51:51+00:00,7554362938,CNS ke practical ya case studies h kisi paas to please share kardo 🙂,10,LOW
msg_-1001474058642_480836,2026-07-20T05:38:30+00:00,5914393037,Should start today or tomorrow,10,LOW
msg_-1001474058642_480835,2026-07-20T05:36:49+00:00,7311901879,+1,10,LOW
msg_-1001474058642_480834,2026-07-20T05:16:36+00:00,932366677,Carry on chi insem saglyansathi ahe jyani regula mulansobat dili tyana nahiye?,10,LOW
msg_-1001474058642_480833,2026-07-20T05:03:04+00:00,5148314798,When will photocopy application start of BE ?,10,LOW
msg_-1001474058642_480832,2026-07-20T04:12:20+00:00,913866550,Pm kra,10,LOW
msg_-1001474058642_480831,2026-07-20T04:12:00+00:00,913866550,Debatu university ch pharmacy ch koni olkhich ahe ky,10,LOW
msg_-1001474058642_480813,2026-07-19T16:50:29+00:00,6749587451,thankss✨,10,LOW
msg_-1001474058642_480812,2026-07-19T14:49:13+00:00,6742319202,5th aug,10,LOW
msg_-1001474058642_480811,2026-07-19T14:15:40+00:00,6445958074,Can you please send me,10,LOW
msg_-1001474058642_480809,2026-07-19T13:53:39+00:00,6749587451,SPPU FE sem-2 result date??,10,LOW
msg_-1001474058642_480808,2026-07-19T13:50:24+00:00,6445958074,Sub names:- 1.Machine learning  2. Data modeling and visualization  3. Information retrieval  4. Enterprise Architecture and components,10,LOW
msg_-1001474058642_480807,2026-07-19T13:50:22+00:00,6445958074,Anyone have BE aids 7th sem textbook pdf,10,LOW
msg_-1001474058642_480805,2026-07-19T13:22:02+00:00,7935394176,Yes,10,LOW
msg_-1001474058642_480800,2026-07-19T11:04:39+00:00,6440265010,Entc branch,10,LOW
msg_-1001474058642_480799,2026-07-19T11:04:33+00:00,6440265010,First year taking admission through management quota  Which topics are important for math's physics chem,10,LOW
msg_-1001474058642_480798,2026-07-19T11:04:05+00:00,6352308495,hi,10,LOW
msg_-1001474058642_480797,2026-07-19T11:03:55+00:00,6440265010,Hi,10,LOW
msg_-1001474058642_480794,2026-07-19T09:14:42+00:00,1615447342,konachi olakh,10,LOW
msg_-1001474058642_480793,2026-07-19T09:14:32+00:00,1615447342,kon pass karun deil ka ?,10,LOW
msg_-1001474058642_480769,2026-07-19T06:07:20+00:00,8528425537,https://youtu.be/rHF6GNRp4r8?si=UQdlL-zGY64tpZVZ,10,LOW
msg_-1001474058642_480763,2026-07-19T05:13:23+00:00,5903656378,Foundation,10,LOW
msg_-1001474058642_480762,2026-07-19T05:08:08+00:00,1433797643,Which... Subject..,10,LOW
msg_-1001474058642_480761,2026-07-19T05:03:29+00:00,7811752003,22 july only,10,LOW
msg_-1001474058642_480757,2026-07-19T03:17:37+00:00,1433797643,Any one have civil last year project.......,10,LOW
msg_-1001474058642_480755,2026-07-19T02:04:39+00:00,6770812316,Ok,10,LOW
msg_-1001474058642_480754,2026-07-19T01:58:51+00:00,1619568693,SE AIML revised syllabus 2024 pattern,10,LOW
msg_-1001474058642_480736,2026-07-18T16:34:14+00:00,6630077695,Anyone have notes of the following subjects?  1)BCN(Basic computer networks) 2)OOPs 3)DELD(digital electronics and logical design) 4)DSA 5)Open elective- Digital marketing  6) UHV(universal human values) please Send.  Share the notes please,10,LOW
msg_-1001474058642_480735,2026-07-18T15:50:57+00:00,6610605183,Approximately 5 aug,10,LOW
msg_-1001474058642_480732,2026-07-18T15:33:44+00:00,5895071073,FE 2025 result date,10,LOW
msg_-1001474058642_480730,2026-07-18T15:22:08+00:00,1537055730,Hii,10,LOW
msg_-1001474058642_480716,2026-07-18T15:15:27+00:00,1218555210,Kevy aahe aas,10,LOW
msg_-1001474058642_480714,2026-07-18T15:02:57+00:00,2084456824,No,10,LOW
msg_-1001474058642_480712,2026-07-18T14:16:24+00:00,1898471467,TE Open Elective syllabus copy send,10,LOW
msg_-1001474058642_480711,2026-07-18T14:13:42+00:00,5845402775,3 sem engineering all subjects notes and question papers,10,LOW
msg_-1001474058642_480710,2026-07-18T13:18:17+00:00,6729791600,Next week,10,LOW
msg_-1001474058642_480707,2026-07-18T13:02:58+00:00,846742687,aptransco 2026 material.pleazs,10,LOW
msg_-1001474058642_480706,2026-07-18T13:02:44+00:00,846742687,Power systems,10,LOW
msg_-1001474058642_480704,2026-07-18T12:25:09+00:00,6167222599,Anyone have notes of the following subjects?  1)BCN(Basic computer networks) 2)OOPs 3)DELD(digital electronics and logical design) 4)DSA 5)Open elective- Digital marketing  6) UHV(universal human values) please Send.,10,LOW
msg_-1001474058642_480701,2026-07-18T09:51:33+00:00,8260213898,.,10,LOW
msg_-1001474058642_480700,2026-07-18T09:49:32+00:00,5303672177,??,10,LOW
msg_-1001474058642_480699,2026-07-18T09:46:18+00:00,8401103885,Is anyone looking for second hand laptop in pune?,10,LOW
msg_-1001474058642_480698,2026-07-18T09:45:15+00:00,1604568802,Have idea about TE result,10,LOW
msg_-1001474058642_480697,2026-07-18T09:18:42+00:00,6610605183,😅,10,LOW
msg_-1001474058642_480695,2026-07-18T07:39:32+00:00,7311901879,BE ke mark kab show honge,10,LOW
msg_-1001474058642_480693,2026-07-18T07:13:13+00:00,8901758107,Hii,10,LOW
msg_-1001474058642_480688,2026-07-18T06:13:35+00:00,5914393037,Probably monday,10,LOW
